repo,pr_number,dependency,old_version,new_version,ecosystem,before_sha,after_sha,before_result,after_result,classification,failure_point,reproduced,confidence,reproduction_attempts,network_policy,log_paths,notes,created_at,title,created_at,source_dataset
Juupeee/jrouter,4,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 02:05:54,bump: bump typescript from 5.9.3 to 7.0.2,2026-07-30T16:31:56Z,live_github_api
vkannantech/Raise-with-You,2,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:06:02,chore(deps-dev): bump @eslint/js from 9.39.5 to 10.0.1,2026-07-30T16:30:38Z,live_github_api
riva-labs/bosphor,219,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 02:06:21,chore(deps-dev): bump @types/node from 20.19.43 to 26.1.2 in /relayer,2026-07-30T16:21:59Z,live_github_api
riva-labs/bosphor,215,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 02:06:44,chore(deps-dev): bump typescript from 6.0.3 to 7.0.2 in /website,2026-07-30T16:21:15Z,live_github_api
dmethi/orchestrate-inc,8,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:06:50,chore(deps): bump react-dom and @types/react-dom,2026-07-30T16:12:31Z,live_github_api
fomotsar-commits/tegridy-farms,168,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:14:44,chore(deps-dev): bump @eslint/js from 9.39.4 to 10.0.1 in /frontend,2026-07-30T16:03:42Z,live_github_api
fomotsar-commits/tegridy-farms,167,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:15:06,chore(deps): bump wagmi from 2.19.5 to 3.7.5 in /frontend,2026-07-30T16:03:33Z,live_github_api
fomotsar-commits/tegridy-farms,166,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:15:17,chore(deps-dev): bump eslint from 9.39.4 to 10.8.0 in /frontend,2026-07-30T16:03:24Z,live_github_api
junet03/mql5-codegraph,8,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 02:15:59,build(deps-dev): bump eslint from 9.39.4 to 10.8.0 in /web,2026-07-30T16:03:01Z,live_github_api
rezanmz/omnifin,69,,,,npm,,,TEST,INSTALL,FAIL->FAIL,,0,,0,,,,2026-07-31 03:38:32,chore(deps): bump the development-minor-and-patch group across 1 directory with 11 updates,2026-07-30T16:01:06Z,live_github_api
ddyy/minshop,11,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 03:45:02,Bump the minor-and-patch group across 1 directory with 5 updates,2026-07-30T15:56:26Z,live_github_api
Foxugly/FoxRunner_frontend_node20,34,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 03:52:08,chore(deps): bump the minor-and-patch group with 2 updates,2026-07-30T15:54:26Z,live_github_api
frankaube/solar-dashboard,5,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 03:55:29,Bump typescript from 6.0.3 to 7.0.2,2026-07-30T15:52:27Z,live_github_api
Foxugly/FoxRunner_frontend_node20,31,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-07-31 04:01:08,"chore(deps): bump @babel/core, @angular/localize, @analogjs/vite-plugin-angular, @angular/build and @angular/compiler-cli",2026-07-30T15:48:07Z,live_github_api
KidTheFelon/LyriXX,32,,,,npm,,,TEST,PASS,FAIL->FAIL,,0,,0,,,,2026-07-31 04:55:20,chore: bump vite from 8.1.5 to 8.2.0 in the dev-tools group across 1 directory,2026-07-30T15:35:16Z,live_github_api
3ni8ma/aarushkarak-website,306,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 05:40:17,Bump vite from 8.1.5 to 8.2.0,2026-07-30T15:24:40Z,live_github_api
bradford-tech/supabase-integrity-attest,123,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 05:44:40,chore(deps): bump the all group with 3 updates,2026-07-30T15:19:38Z,live_github_api
hitohorobe/hito-horobe.net,194,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 05:45:44,build(deps): bump sharp from 0.34.5 to 0.35.3,2026-07-30T15:17:48Z,live_github_api
genaralakaun/next-evals-oss,24,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 05:46:24,Bump the npm_and_yarn group across 59 directories with 1 update,2026-07-30T15:15:46Z,live_github_api
JHostalek/nen-cli,1,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 05:47:09,chore(deps): bump the bun-dependencies group with 3 updates,2026-07-30T15:13:06Z,live_github_api
mikeymcfish/component-catalog-app,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:31:16,deps: bump react-resizable-panels from 2.1.9 to 4.12.2,2026-07-30T18:48:03Z,live_github_api
bymaxone/nest-queue,34,,,,unknown,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:33:50,chore(deps): bump @nestjs/common from 11.1.27 to 11.1.28,2026-07-30T18:14:15Z,live_github_api
Jstn-1g/what-in-the-tax,60,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:34:45,Bump @vitejs/plugin-react from 5.2.0 to 6.0.4 in /web,2026-07-30T18:08:02Z,live_github_api
AlexGreenUK/XS-Shlink-MCP,1,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-07-31 18:35:27,Bump typescript from 5.9.3 to 7.0.2,2026-07-30T17:55:58Z,live_github_api
redhat-actions/openshift-tools-installer,153,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:36:23,Bump webpack-cli from 7.2.1 to 7.2.2,2026-07-30T17:32:49Z,live_github_api
rish2jain/ScenarioLab,12,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:37:04,chore(deps-dev): bump eslint from 9.39.4 to 10.8.0 in /frontend,2026-07-30T17:24:53Z,live_github_api
mkhalid-s/mkhalid-s.github.io,26,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:37:34,build(deps): Bump @fontsource-variable/fraunces from 5.2.9 to 5.3.0,2026-07-30T17:21:11Z,live_github_api
alexknightstudio/unbound-albums,4,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:38:29,Bump typescript from 5.9.3 to 7.0.2,2026-07-30T17:15:05Z,live_github_api
testing-library/eslint-plugin-jest-dom,445,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:40:06,chore(deps): bump @babel/runtime from 7.29.7 to 8.0.0,2026-07-30T17:13:30Z,live_github_api
southpolesteve/nextane,7,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 18:40:31,Bump octane from 0.1.19 to 0.1.21,2026-07-30T17:05:20Z,live_github_api
jpsnover/ai-triad-research,224,,,,pip,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-07-31 18:42:27,chore(deps): Update requests requirement from >=2.33.0 to >=2.34.2 in /scripts,2026-07-30T16:54:46Z,live_github_api
francojeferson/todo_app,10,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:42:58,build(deps-dev): bump eslint-plugin-n from 15.7.0 to 18.2.2,2026-07-30T16:54:30Z,live_github_api
francojeferson/canvas-llm-builder,21,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:43:40,build(deps-dev): bump eslint-config-next from 15.2.4 to 16.2.12,2026-07-30T16:54:00Z,live_github_api
francojeferson/memory-game,13,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 18:44:34,build(deps): bump web-vitals from 2.1.4 to 6.0.1,2026-07-30T16:53:23Z,live_github_api
rezanmz/omnifin,68,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 19:03:41,chore(deps): bump the production-minor-and-patch group across 1 directory with 7 updates,2026-07-30T15:59:18Z,live_github_api
frankaube/solar-dashboard,4,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:05:47,Bump @prisma/client from 6.19.3 to 7.9.1,2026-07-30T15:52:08Z,live_github_api
Foxugly/FoxRunner_frontend_node20,30,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:07:13,"chore(deps): bump vite, @analogjs/vite-plugin-angular, vitest and @angular/build",2026-07-30T15:48:07Z,live_github_api
mikeymcfish/component-catalog-app,8,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:25:48,deps: bump react-day-picker from 8.10.2 to 10.0.1,2026-07-30T18:47:57Z,live_github_api
bymaxone/nest-queue,33,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-07-31 19:26:33,chore(deps): bump ioredis from 5.10.1 to 5.11.1,2026-07-30T18:14:05Z,live_github_api
redhat-actions/openshift-tools-installer,152,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:26:56,Bump @types/node from 26.1.1 to 26.1.2,2026-07-30T17:32:42Z,live_github_api
rish2jain/ScenarioLab,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:27:19,chore(deps): bump @sentry/nextjs from 10.47.0 to 10.69.0 in /frontend,2026-07-30T17:24:48Z,live_github_api
mkhalid-s/mkhalid-s.github.io,25,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:27:43,build(deps-dev): Bump @testing-library/jest-dom from 6.9.1 to 7.0.0,2026-07-30T17:21:06Z,live_github_api
testing-library/eslint-plugin-jest-dom,444,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-07-31 19:29:08,chore(deps-dev): bump typescript from 5.9.3 to 7.0.2,2026-07-30T17:12:58Z,live_github_api
southpolesteve/nextane,6,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 19:29:33,Bump @octanejs/vite-plugin from 0.1.19 to 0.1.21,2026-07-30T17:05:12Z,live_github_api
jpsnover/ai-triad-research,223,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:31:07,chore(deps-dev): Bump jsdom from 29.1.1 to 30.0.1 in /taxonomy-editor,2026-07-30T16:54:44Z,live_github_api
francojeferson/todo_app,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:31:35,build(deps-dev): bump eslint-config-prettier from 8.10.0 to 10.1.8,2026-07-30T16:54:22Z,live_github_api
francojeferson/canvas-llm-builder,20,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:32:11,build(deps-dev): bump @types/node from 20.17.30 to 26.1.2,2026-07-30T16:53:37Z,live_github_api
frankaube/solar-dashboard,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:46:03,Bump prisma from 6.19.3 to 7.9.1,2026-07-30T15:51:44Z,live_github_api
Foxugly/FoxRunner_frontend_node20,29,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 19:47:32,"chore(deps): bump esbuild, @angular/build and vite",2026-07-30T15:47:58Z,live_github_api
KidTheFelon/LyriXX,31,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:18:08,chore: bump the frontend group across 1 directory with 4 updates,2026-07-30T15:35:00Z,live_github_api
mikeymcfish/component-catalog-app,7,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:46:56,deps: bump framer-motion from 11.18.2 to 12.42.2,2026-07-30T18:47:49Z,live_github_api
rish2jain/ScenarioLab,7,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:47:20,chore(deps): bump tailwind-merge from 2.6.1 to 3.6.0 in /frontend,2026-07-30T17:24:41Z,live_github_api
mkhalid-s/mkhalid-s.github.io,24,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:47:46,build(deps-dev): Bump globals from 17.6.0 to 17.8.0,2026-07-30T17:21:00Z,live_github_api
southpolesteve/nextane,5,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:48:19,Bump the npm-development group with 5 updates,2026-07-30T17:05:03Z,live_github_api
fabiocicerchia/first-issues,6,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:49:47,Bump axios from 0.19.2 to 0.33.0,2026-07-30T17:00:17Z,live_github_api
jpsnover/ai-triad-research,222,,,,pip,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-07-31 20:49:59,chore(deps): Update pdfminer-six requirement from >=20251230 to >=20260107 in /scripts,2026-07-30T16:54:43Z,live_github_api
SavageChieftain/udonarium_axe,62,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:50:55,chore(deps-dev): bump @semantic-release/git from 10.0.1 to 11.0.1,2026-07-30T16:44:57Z,live_github_api
heyboi227/football-score-simulator,1709,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:51:45,Bump @angular-devkit/core from 22.0.9 to 22.1.2,2026-07-30T16:43:45Z,live_github_api
primefaces/primefaces,15094,,,,maven,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-07-31 20:53:09,Bump org.apache.felix:maven-bundle-plugin from 5.1.9 to 6.1.0,2026-07-30T16:43:27Z,live_github_api
ubc-cpsc/design-system,26,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:53:15,Bump postcss from 8.5.15 to 8.5.25 in /public/themes/custom/ubccs,2026-07-30T16:42:46Z,live_github_api
SUaDtL/singedTerra,209,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:53:50,chore(deps): Bump the minor-and-patch group across 1 directory with 3 updates,2026-07-30T16:38:51Z,live_github_api
aryed/aryed.github.io,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:54:09,Bump vite and astro,2026-07-30T16:35:57Z,live_github_api
emilyspieler/ecommerce-photo-pottery-painting,2,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:54:20,Bump rollup from 2.79.1 to 2.80.0 in /client in the npm_and_yarn group across 1 directory,2026-07-30T16:33:51Z,live_github_api
ItachiPro/next-template-app,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:54:59,⬆️ Bump next from 16.1.6 to 16.2.11,2026-07-30T16:33:20Z,live_github_api
junet03/mql5-codegraph,12,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:55:12,build(deps): bump brace-expansion and eslint in /web,2026-07-30T16:33:18Z,live_github_api
Juupeee/jrouter,5,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:56:22,bump: bump eslint from 9.39.5 to 10.8.0,2026-07-30T16:32:52Z,live_github_api
q1blue/build-containers,1,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:56:34,Bump the npm_and_yarn group across 1 directory with 2 updates,2026-07-30T16:31:44Z,live_github_api
uiuxassets/uiuxicons,14,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:57:40,Bump the dev-dependencies group across 1 directory with 8 updates,2026-07-30T16:30:44Z,live_github_api
vkannantech/Raise-with-You,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:57:46,chore(deps-dev): bump globals from 16.5.0 to 17.8.0,2026-07-30T16:30:42Z,live_github_api
yuzushi-dev/Amber,56,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:57:51,build(deps-dev): bump the npm_and_yarn group across 1 directory with 2 updates,2026-07-30T16:29:24Z,live_github_api
riva-labs/bosphor,220,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:58:02,chore(deps-dev): bump @babel/core from 7.29.7 to 8.0.1 in /relayer,2026-07-30T16:22:08Z,live_github_api
riva-labs/bosphor,216,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 20:58:13,chore(deps): bump the minor-and-patch group in /relayer with 16 updates,2026-07-30T16:21:28Z,live_github_api
yuzushi-dev/Amber,53,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:58:18,build(deps): bump the npm_and_yarn group across 1 directory with 10 updates,2026-07-30T16:16:52Z,live_github_api
dmethi/orchestrate-inc,9,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:58:22,chore(deps): bump react and @types/react,2026-07-30T16:12:40Z,live_github_api
upleveled/security-vulnerability-examples-next-js-postgres,421,,,,unknown,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 20:59:04,Bump sharp from 0.34.5 to 0.35.3,2026-07-30T16:11:47Z,live_github_api
populationgenomics/flowa,159,,,,npm,,,PASS,INSTALL,PASS->FAIL,,0,,0,,,,2026-07-31 20:59:42,build(deps-dev): bump postcss from 8.5.15 to 8.5.18 in /examples/demo,2026-07-30T16:10:47Z,live_github_api
redhat-developer/podman-desktop-redhat-lightspeed-ext,668,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 21:00:40,chore(deps-dev): bump vite from 8.1.5 to 8.2.0,2026-07-30T16:04:02Z,live_github_api
ronniepinnell/benchsight,13066,,,,npm,,,UNRUNNABLE,UNRUNNABLE,UNRUNNABLE,,0,,0,,,,2026-07-31 21:01:41,Bump openai from 6.49.0 to 7.1.0 in /ui/dashboard,2026-07-30T16:02:42Z,live_github_api
ronniepinnell/benchsight,13061,,,,npm,,,UNRUNNABLE,UNRUNNABLE,UNRUNNABLE,,0,,0,,,,2026-07-31 21:02:23,Bump the dashboard-npm-minor-patch group in /ui/dashboard with 20 updates,2026-07-30T16:01:59Z,live_github_api
OxiBelt/OxiBelt,144,,,,unknown,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 21:02:45,chore(deps): bump async-compression in /,2026-07-30T15:57:44Z,live_github_api
ronniepinnell/benchsight,13057,,,,pip,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 21:03:27,Update anthropic requirement from >=0.117.0 to >=0.120.2 in /api,2026-07-30T15:56:46Z,live_github_api
frankaube/solar-dashboard,2,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 21:04:11,Bump the minor-and-patch group with 5 updates,2026-07-30T15:51:24Z,live_github_api
J3vb/OwnCord,1275,,,,unknown,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 21:04:16,chore(deps): bump the cargo group across 1 directory with 4 updates,2026-07-30T15:50:16Z,live_github_api
Foxugly/FoxRunner_frontend_node20,28,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-07-31 21:05:37,chore(deps): bump piscina and @angular/build,2026-07-30T15:47:50Z,live_github_api
eloyortiz/angular-portafolio,285,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-07-31 21:06:23,build(deps-dev): bump @angular-devkit/build-angular from 22.0.9 to 22.1.2,2026-07-30T15:43:35Z,live_github_api
burnt-labs/xion-staking,66,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 04:43:59,chore(deps): bump axios from 1.13.2 to 1.18.0 in the npm_and_yarn group across 1 directory,2026-07-30T15:42:42Z,live_github_api
aviadshiber/grafana-sankeyflow-panel,19,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 05:06:00,chore(deps-dev): bump @types/node from 24.13.3 to 26.1.1,2026-07-30T15:42:02Z,live_github_api
member-counter/bot,395,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:07:07,Bump sharp from 0.33.5 to 0.35.0,2026-07-30T15:40:25Z,live_github_api
mojienjoyment/my-clean-blog,6,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 05:08:11,Bump eslint-plugin-astro from 2.1.1 to 3.0.1,2026-07-30T15:40:23Z,live_github_api
withqwerty/football-docs,5,,,,unknown,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 05:08:29,chore(deps): bump postcss from 8.5.16 to 8.5.25,2026-07-30T15:39:16Z,live_github_api
greasyfork-org/greasyfork,1556,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:08:35,Bump postcss from 8.5.15 to 8.5.25,2026-07-30T15:37:20Z,live_github_api
MrManny/MrManny.github.io,16,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:09:02,Bump react from 19.2.7 to 19.2.8,2026-07-30T15:36:59Z,live_github_api
djimit/MetaHarness,6,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 05:10:41,chore(deps): bump the npm_and_yarn group across 2 directories with 1 update,2026-07-30T15:36:20Z,live_github_api
mamonaminyar1998/discourse,3,,,,gem,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-08-01 05:11:09,Build(deps): Bump the bundler group across 1 directory with 21 updates,2026-07-30T15:35:28Z,live_github_api
kinghua0629/chromium,32,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:25:59,Bump the npm_and_yarn group across 3 directories with 23 updates,2026-07-30T15:31:50Z,live_github_api
Anmulzhao/apoverse,1,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:26:09,build(deps-dev): bump ws from 8.20.0 to 8.21.1 in the npm_and_yarn group across 1 directory,2026-07-30T15:31:37Z,live_github_api
quintanaguillenyusverlinyasmin-dot/nightwatch,1,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 05:36:22,Bump the npm_and_yarn group across 1 directory with 5 updates,2026-07-30T15:31:35Z,live_github_api
semrush/intergalactic,3095,,,,npm,,,TEST,INSTALL,FAIL->FAIL,,0,,0,,,,2026-08-01 05:39:38,Bump postcss from 8.5.14 to 8.5.18 in /tools/theme,2026-07-30T15:31:22Z,live_github_api
RosuLaurentiu/ChainWhisper-MCP,6,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:41:52,Bump the development-dependencies group with 3 updates,2026-07-30T15:29:45Z,live_github_api
iHYPE-org/ihype,607,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 05:43:48,build(deps): bump find-my-way and prisma,2026-07-30T15:12:10Z,live_github_api
eleung/snapgrid,56,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 21:19:31,chore(deps-dev): bump the dev-dependencies group across 1 directory with 22 updates,2026-08-01T01:55:06Z,live_github_api
JoyWonderful/blog,53,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 21:19:46,build(deps): bump @astrojs/markdown-remark from 7.2.1 to 7.2.2,2026-08-01T01:53:12Z,live_github_api
curvefi/curve-frontend,2965,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 21:24:35,chore(deps): bump vite-plugin-vercel from 9.1.1 to 11.1.1,2026-08-01T01:43:49Z,live_github_api
Srinivas7337/OWASP-Juice-Shop-AppSec-,16,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:10:58,Bump express-robots-txt from 0.5.0 to 1.0.0,2026-08-01T03:30:56Z,live_github_api
areebps/app-template-custom-shipping-rates,229,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:21:58,Bump @wix/wix-ui-icons-common from 3.186.0 to 3.187.0,2026-08-01T03:25:35Z,live_github_api
RTS-souhon/BasicKnowledgeForWeb,424,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:30:51,chore(deps-dev): Bump tailwindcss from 4.3.2 to 4.3.3 in /apps/frontend,2026-08-01T03:06:53Z,live_github_api
notomo/agesture,211,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-08-01 23:31:28,build(deps): Bump uuid and wxt,2026-08-01T03:06:38Z,live_github_api
kpalmvik/domain-checker,315,,,,npm,,,PASS,TEST,PASS->FAIL,,0,,0,,,,2026-08-01 23:33:16,Bump typescript from 5.9.3 to 7.0.2,2026-08-01T03:03:43Z,live_github_api
xtofuub/REVios-AI,45,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:33:59,chore(deps): bump the npm-patch group in /website with 8 updates,2026-08-01T02:55:11Z,live_github_api
opengovsg/mockpass,819,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:34:39,chore(deps): bump @eslint/js from 9.39.2 to 10.0.1,2026-08-01T02:52:55Z,live_github_api
RMIT-Garage/garage-boilerplate-basic,7,,,,npm,,,PASS,INSTALL,PASS->FAIL,,0,,0,,,,2026-08-01 23:36:38,Bump the dev-dependencies group in /frontend with 11 updates,2026-08-01T02:41:48Z,live_github_api
Amia-Mizuki-Dev-Team/MizukiBot,21,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:37:01,build(deps-dev): bump vue from 3.5.39 to 3.5.40 in the documentation-dependencies group,2026-08-01T02:40:29Z,live_github_api
Delliaf/immich-queue-orchestrator,3,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:37:27,Bump typescript from 6.0.3 to 7.0.2,2026-08-01T02:35:58Z,live_github_api
murraco/node-jwt,84,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:38:09,Bump the all-dependencies group with 6 updates,2026-08-01T02:27:29Z,live_github_api
yair-dana/dev-conf-custom-shipping-rates,640,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:49:05,Bump @wix/wix-ui-icons-common from 3.186.0 to 3.187.0,2026-08-01T02:23:00Z,live_github_api
krishnaharshap/contribution-limits-tool,22,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:51:09,Bump the dev-dependencies group with 3 updates,2026-08-01T02:18:36Z,live_github_api
open-webui/open-webui,27932,,,,pip,,,INSTALL,INSTALL,FAIL->FAIL,,0,,0,,,,2026-08-01 23:51:30,build(deps): bump opentelemetry-instrumentation-httpx from 0.63b1 to 0.65b0,2026-08-01T02:10:51Z,live_github_api
ztimson/map-alliance,159,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:55:12,Bump re2 from 1.20.9 to 1.26.1,2026-08-01T02:09:52Z,live_github_api
murraco/node-jwt,83,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:55:52,Bump mysql2 from 3.9.8 to 3.23.2,2026-08-01T02:08:10Z,live_github_api
mgovedarov/mcp-vcf-orchestrator,117,,,,npm,,,TEST,TEST,FAIL->FAIL,,0,,0,,,,2026-08-01 23:56:30,chore(deps-dev): bump the npm-development group across 1 directory with 3 updates,2026-08-01T02:07:20Z,live_github_api
albert-salai/ioBroker.yahka-config,62,,,,npm,,,PASS,PASS,PASS->PASS,,0,,0,,,,2026-08-01 23:57:00,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 8.62.1 to 8.65.0,2026-08-01T02:03:57Z,live_github_api
